,call_type,latitude,longitude
5772,Structure Fire,37.79494605,-122.42915590000001
5782,Structure Fire,37.75376855,-122.487183
5787,Structure Fire,37.73527383,-122.3914135
5827,Structure Fire,37.79494605,-122.42915590000001
5845,Structure Fire,37.79494605,-122.42915590000001
5849,Structure Fire,37.77654089,-122.41750149999999
5856,Structure Fire,37.77710453,-122.3927504
5870,Structure Fire,37.77021017,-122.44534499999999
5875,Structure Fire,37.72989604,-122.45616329999999
5877,Structure Fire,37.77771244,-122.41273670000001
5882,Structure Fire,37.76959271,-122.4166885
5883,Structure Fire,37.72989604,-122.45616329999999
5885,Structure Fire,37.76235475,-122.4373424
5892,Structure Fire,37.77021017,-122.44534499999999
5901,Structure Fire,37.72989604,-122.45616329999999
5905,Structure Fire,37.76235475,-122.4373424
5907,Structure Fire,37.72989604,-122.45616329999999
5928,Structure Fire,37.76235475,-122.4373424
5964,Structure Fire,37.72662597,-122.44987920000001
5968,Structure Fire,37.77863204,-122.43176319999999
5971,Structure Fire,37.77021017,-122.44534499999999
5973,Structure Fire,37.76235475,-122.4373424
5983,Structure Fire,37.76593633,-122.43096259999999
5987,Structure Fire,37.77771244,-122.41273670000001
5994,Structure Fire,37.77771244,-122.41273670000001
6007,Structure Fire,37.78640961,-122.4080362
6010,Structure Fire,37.72989604,-122.45616329999999
6016,Structure Fire,37.76235475,-122.4373424
6032,Structure Fire,37.78640961,-122.4080362
6035,Structure Fire,37.76505134,-122.419669
6044,Structure Fire,37.76160592,-122.4791362
6061,Structure Fire,37.76235475,-122.4373424
6091,Structure Fire,37.76160592,-122.4791362
6097,Structure Fire,37.72989604,-122.45616329999999
6116,Structure Fire,37.76593633,-122.43096259999999
6141,Structure Fire,37.72662597,-122.44987920000001
6176,Structure Fire,37.76235475,-122.4373424
6180,Structure Fire,37.77797709,-122.40938700000001
6184,Structure Fire,37.76979785,-122.44857879999999
6189,Structure Fire,37.77021017,-122.44534499999999
6208,Structure Fire,37.72662597,-122.44987920000001
6215,Structure Fire,37.77021017,-122.44534499999999
6223,Structure Fire,37.77797709,-122.40938700000001
6235,Structure Fire,37.76959271,-122.4166885
6250,Structure Fire,37.77771244,-122.41273670000001
6257,Structure Fire,37.76505134,-122.419669
6262,Structure Fire,37.76593633,-122.43096259999999
6279,Structure Fire,37.78019303,-122.4270168
6300,Structure Fire,37.72989604,-122.45616329999999
6323,Structure Fire,37.77771244,-122.41273670000001
6346,Structure Fire,37.76235475,-122.4373424
6381,Structure Fire,37.77771244,-122.41273670000001
6406,Structure Fire,37.76979785,-122.44857879999999
6407,Structure Fire,37.77863204,-122.43176319999999
6411,Structure Fire,37.77771244,-122.41273670000001
6415,Structure Fire,37.72989604,-122.45616329999999
6429,Structure Fire,37.78640961,-122.4080362
6434,Structure Fire,37.78019303,-122.4270168
6439,Structure Fire,37.78640961,-122.4080362
6444,Structure Fire,37.78640961,-122.4080362
6449,Structure Fire,37.76235475,-122.4373424
6458,Structure Fire,37.77021017,-122.44534499999999
6475,Structure Fire,37.72989604,-122.45616329999999
6517,Structure Fire,37.77771244,-122.41273670000001
6558,Structure Fire,37.77771244,-122.41273670000001
6587,Structure Fire,37.72989604,-122.45616329999999
6606,Structure Fire,37.77771244,-122.41273670000001
6607,Structure Fire,37.76235475,-122.4373424
6609,Structure Fire,37.78640961,-122.4080362
6621,Structure Fire,37.78667106,-122.4509263
6627,Structure Fire,37.78001867,-122.4169262
6642,Structure Fire,37.76843814,-122.39742240000001
6643,Structure Fire,37.78001867,-122.4169262
6650,Structure Fire,37.73167727,-122.39899409999998
6652,Structure Fire,37.78190429,-122.4173105
6656,Structure Fire,37.78667106,-122.4509263
6658,Structure Fire,37.78045784,-122.4286905
6673,Structure Fire,37.78667106,-122.4509263
6685,Structure Fire,37.79564935,-122.41320859999999
6708,Structure Fire,37.79564935,-122.41320859999999
6744,Structure Fire,37.78071918,-122.4153156
6745,Structure Fire,37.79564935,-122.41320859999999
6747,Structure Fire,37.74823739,-122.4091747
6751,Structure Fire,37.78667106,-122.4509263
6753,Structure Fire,37.74823739,-122.4091747
6761,Structure Fire,37.79564935,-122.41320859999999
6771,Structure Fire,37.78512851,-122.4144554
6779,Structure Fire,37.74823739,-122.4091747
6783,Structure Fire,37.73167727,-122.39899409999998
6788,Structure Fire,37.78512851,-122.4144554
6789,Structure Fire,37.79564935,-122.41320859999999
6790,Structure Fire,37.79564935,-122.41320859999999
6793,Structure Fire,37.79049499,-122.40878459999999
6799,Structure Fire,37.78667106,-122.4509263
6800,Structure Fire,37.80086616,-122.4354272
6801,Structure Fire,37.79564935,-122.41320859999999
6805,Structure Fire,37.78512851,-122.4144554
6821,Structure Fire,37.74823739,-122.4091747
6832,Structure Fire,37.79049499,-122.40878459999999
6854,Structure Fire,37.79049499,-122.40878459999999
6856,Structure Fire,37.79564935,-122.41320859999999
6857,Structure Fire,37.78667106,-122.4509263
6859,Structure Fire,37.78512851,-122.4144554
6861,Structure Fire,37.79049499,-122.40878459999999
6864,Structure Fire,37.73167727,-122.39899409999998
6866,Structure Fire,37.73167727,-122.39899409999998
6882,Structure Fire,37.80086616,-122.4354272
6884,Structure Fire,37.79091998,-122.43256170000001
6887,Structure Fire,37.76183586,-122.41935929999998
6905,Structure Fire,37.79564935,-122.41320859999999
6915,Structure Fire,37.79049499,-122.40878459999999
6916,Structure Fire,37.73167727,-122.39899409999998
6922,Structure Fire,37.74823739,-122.4091747
6925,Structure Fire,37.78045784,-122.4286905
6927,Structure Fire,37.80086616,-122.4354272
6936,Structure Fire,37.78512851,-122.4144554
6955,Structure Fire,37.80086616,-122.4354272
6956,Structure Fire,37.73167727,-122.39899409999998
6979,Structure Fire,37.78045784,-122.4286905
6981,Structure Fire,37.79049499,-122.40878459999999
6985,Structure Fire,37.79049499,-122.40878459999999
6986,Structure Fire,37.78045784,-122.4286905
6988,Structure Fire,37.78936927,-122.39185829999998
6995,Structure Fire,37.78512851,-122.4144554
7001,Structure Fire,37.74823739,-122.4091747
7005,Structure Fire,37.74823739,-122.4091747
7009,Structure Fire,37.79049499,-122.40878459999999
7023,Structure Fire,37.78001867,-122.4169262
7035,Structure Fire,37.78512851,-122.4144554
7043,Structure Fire,37.78045784,-122.4286905
7051,Structure Fire,37.79070355,-122.400718
7057,Structure Fire,37.76183586,-122.41935929999998
7063,Structure Fire,37.78901634,-122.41024240000002
7064,Structure Fire,37.79070355,-122.400718
7066,Structure Fire,37.79049499,-122.40878459999999
7073,Structure Fire,37.78045784,-122.4286905
7089,Structure Fire,37.79564935,-122.41320859999999
7090,Structure Fire,37.74823739,-122.4091747
7095,Structure Fire,37.79564935,-122.41320859999999
7096,Structure Fire,37.79049499,-122.40878459999999
7103,Structure Fire,37.80086616,-122.4354272
7109,Structure Fire,37.79564935,-122.41320859999999
7114,Structure Fire,37.79049499,-122.40878459999999
7117,Structure Fire,37.78045784,-122.4286905
7130,Structure Fire,37.78667106,-122.4509263
7147,Structure Fire,37.78512851,-122.4144554
7148,Structure Fire,37.80324827,-122.44343970000001
7150,Structure Fire,37.79091998,-122.43256170000001
7151,Structure Fire,37.80086616,-122.4354272
7156,Structure Fire,37.78045784,-122.4286905
7169,Structure Fire,37.74823739,-122.4091747
7180,Structure Fire,37.78045784,-122.4286905
7183,Structure Fire,37.78045784,-122.4286905
7186,Structure Fire,37.78045784,-122.4286905
7189,Structure Fire,37.80324827,-122.44343970000001
7193,Structure Fire,37.78045784,-122.4286905
7195,Structure Fire,37.80086616,-122.4354272
7199,Structure Fire,37.79564935,-122.41320859999999
7207,Structure Fire,37.80086616,-122.4354272
7223,Structure Fire,37.79564935,-122.41320859999999
7226,Structure Fire,37.79049499,-122.40878459999999
7235,Structure Fire,37.78512851,-122.4144554
7261,Structure Fire,37.79564935,-122.41320859999999
7263,Structure Fire,37.78667106,-122.4509263
7264,Structure Fire,37.78936927,-122.39185829999998
7282,Structure Fire,37.79049499,-122.40878459999999
7298,Structure Fire,37.73167727,-122.39899409999998
7303,Structure Fire,37.78667106,-122.4509263
7305,Structure Fire,37.78512851,-122.4144554
7310,Structure Fire,37.78045784,-122.4286905
7318,Structure Fire,37.73167727,-122.39899409999998
7323,Structure Fire,37.79564935,-122.41320859999999
7331,Structure Fire,37.78512851,-122.4144554
7335,Structure Fire,37.79049499,-122.40878459999999
7338,Structure Fire,37.78667106,-122.4509263
7339,Structure Fire,37.73167727,-122.39899409999998
7341,Structure Fire,37.79564935,-122.41320859999999
7345,Structure Fire,37.80086616,-122.4354272
7350,Structure Fire,37.80324827,-122.44343970000001
7354,Structure Fire,37.79564935,-122.41320859999999
7357,Structure Fire,37.78512851,-122.4144554
7358,Structure Fire,37.78901634,-122.41024240000002
7359,Structure Fire,37.80086616,-122.4354272
7360,Structure Fire,37.78512851,-122.4144554
7371,Structure Fire,37.79564935,-122.41320859999999
7377,Structure Fire,37.76843814,-122.39742240000001
7379,Structure Fire,37.78667106,-122.4509263
7387,Structure Fire,37.79564935,-122.41320859999999
7394,Structure Fire,37.78512851,-122.4144554
7402,Structure Fire,37.78071918,-122.4153156
7403,Structure Fire,37.73167727,-122.39899409999998
7405,Structure Fire,37.74823739,-122.4091747
7407,Structure Fire,37.79564935,-122.41320859999999
7409,Structure Fire,37.79049499,-122.40878459999999
7417,Structure Fire,37.78512851,-122.4144554
7427,Structure Fire,37.79564935,-122.41320859999999
7455,Structure Fire,37.74823739,-122.4091747
7457,Structure Fire,37.79564935,-122.41320859999999
7461,Structure Fire,37.74823739,-122.4091747
7472,Structure Fire,37.80086616,-122.4354272
7482,Structure Fire,37.78512851,-122.4144554
7485,Structure Fire,37.78190429,-122.4173105
7506,Structure Fire,37.755343100000005,-122.4066811
7512,Structure Fire,37.77258279,-122.43046319999999
7523,Structure Fire,37.76937866,-122.45186570000001
7530,Structure Fire,37.78313871,-122.4259287
7534,Structure Fire,37.77228318,-122.42717959999999
7553,Structure Fire,37.77850522,-122.47709990000001
7556,Structure Fire,37.78778674,-122.4030709
7560,Structure Fire,37.77850522,-122.47709990000001
7563,Structure Fire,37.77228318,-122.42717959999999
7585,Structure Fire,37.78001867,-122.4169262
7614,Structure Fire,37.77228318,-122.42717959999999
7619,Structure Fire,37.7635007,-122.43420959999999
7620,Structure Fire,37.71857154,-122.42864180000001
7626,Structure Fire,37.77258279,-122.43046319999999
7635,Structure Fire,37.78313871,-122.4259287
7636,Structure Fire,37.77258279,-122.43046319999999
7682,Structure Fire,37.71857154,-122.42864180000001
7690,Structure Fire,37.77850522,-122.47709990000001
7693,Structure Fire,37.755343100000005,-122.4066811
7694,Structure Fire,37.78313871,-122.4259287
7699,Structure Fire,37.77258279,-122.43046319999999
7731,Structure Fire,37.78313871,-122.4259287
7733,Structure Fire,37.77850522,-122.47709990000001
7739,Structure Fire,37.76819748,-122.4356402
7744,Structure Fire,37.7921084,-122.4009331
7745,Structure Fire,37.77228318,-122.42717959999999
7752,Structure Fire,37.77258279,-122.43046319999999
7753,Structure Fire,37.755343100000005,-122.4066811
7754,Structure Fire,37.78313871,-122.4259287
7767,Structure Fire,37.77850522,-122.47709990000001
7772,Structure Fire,37.72692568,-122.4309652
7780,Structure Fire,37.77966604,-122.4137112
7784,Structure Fire,37.78313871,-122.4259287
7790,Structure Fire,37.79070355,-122.400718
7812,Structure Fire,37.71857154,-122.42864180000001
7820,Structure Fire,37.73025234,-122.4374858
7822,Structure Fire,37.73025234,-122.4374858
7828,Structure Fire,37.71857154,-122.42864180000001
7842,Structure Fire,37.77850522,-122.47709990000001
7852,Structure Fire,37.755343100000005,-122.4066811
7873,Structure Fire,37.77228318,-122.42717959999999
7891,Structure Fire,37.76979785,-122.44857879999999
7893,Structure Fire,37.755343100000005,-122.4066811
7900,Structure Fire,37.78313871,-122.4259287
7916,Structure Fire,37.76979785,-122.44857879999999
7939,Structure Fire,37.77850522,-122.47709990000001
7979,Structure Fire,37.77228318,-122.42717959999999
7985,Structure Fire,37.78778674,-122.4030709
7989,Structure Fire,37.7635007,-122.43420959999999
7990,Structure Fire,37.79790515,-122.4102915
7993,Structure Fire,37.755343100000005,-122.4066811
8003,Structure Fire,37.71857154,-122.42864180000001
8013,Structure Fire,37.79790515,-122.4102915
8026,Structure Fire,37.755343100000005,-122.4066811
8041,Structure Fire,37.77258279,-122.43046319999999
8042,Structure Fire,37.71857154,-122.42864180000001
8045,Structure Fire,37.78001867,-122.4169262
8047,Structure Fire,37.72692568,-122.4309652
8078,Structure Fire,37.77258279,-122.43046319999999
8085,Structure Fire,37.78313871,-122.4259287
8086,Structure Fire,37.78313871,-122.4259287
8093,Structure Fire,37.77258279,-122.43046319999999
8100,Structure Fire,37.77258279,-122.43046319999999
8120,Structure Fire,37.71857154,-122.42864180000001
8124,Structure Fire,37.77850522,-122.47709990000001
8125,Structure Fire,37.7921084,-122.4009331
8147,Structure Fire,37.77258279,-122.43046319999999
8152,Structure Fire,37.755343100000005,-122.4066811
8157,Structure Fire,37.76819748,-122.4356402
8162,Structure Fire,37.76819748,-122.4356402
8163,Structure Fire,37.77228318,-122.42717959999999
8166,Structure Fire,37.76959271,-122.4166885
8169,Structure Fire,37.78313871,-122.4259287
8173,Structure Fire,37.77228318,-122.42717959999999
8175,Structure Fire,37.78313871,-122.4259287
8191,Structure Fire,37.755343100000005,-122.4066811
8202,Structure Fire,37.71857154,-122.42864180000001
8207,Structure Fire,37.71857154,-122.42864180000001
8213,Structure Fire,37.78640961,-122.4080362
8214,Structure Fire,37.78313871,-122.4259287
8219,Structure Fire,37.76819748,-122.4356402
8223,Structure Fire,37.78640961,-122.4080362
8225,Structure Fire,37.76979785,-122.44857879999999
8230,Structure Fire,37.755343100000005,-122.4066811
8233,Structure Fire,37.79790515,-122.4102915
8252,Structure Fire,37.77966604,-122.4137112
8275,Structure Fire,37.76979785,-122.44857879999999
8286,Structure Fire,37.76937866,-122.45186570000001
8307,Structure Fire,37.76979785,-122.44857879999999
8317,Structure Fire,37.76979785,-122.44857879999999
8319,Structure Fire,37.77850522,-122.47709990000001
8322,Structure Fire,37.77228318,-122.42717959999999
8324,Structure Fire,37.755343100000005,-122.4066811
8328,Structure Fire,37.71857154,-122.42864180000001
8348,Structure Fire,37.755343100000005,-122.4066811
8349,Structure Fire,37.79070355,-122.400718
8363,Structure Fire,37.76959271,-122.4166885
8367,Structure Fire,37.77228318,-122.42717959999999
8377,Structure Fire,37.77850522,-122.47709990000001
8395,Structure Fire,37.72190492,-122.454617
8397,Structure Fire,37.78079208,-122.40838570000001
8403,Structure Fire,37.76483627,-122.46965700000001
8406,Structure Fire,37.76979785,-122.44857879999999
8408,Structure Fire,37.78081065,-122.49009469999999
8416,Structure Fire,37.78729792,-122.40983390000001
8420,Structure Fire,37.78272397,-122.3961679
8426,Structure Fire,37.76483627,-122.46965700000001
8428,Structure Fire,37.72190492,-122.454617
8449,Structure Fire,37.78328785,-122.40895220000002
8451,Structure Fire,37.78272397,-122.3961679
8456,Structure Fire,37.78079208,-122.40838570000001
8461,Structure Fire,37.78272397,-122.3961679
8462,Structure Fire,37.78272397,-122.3961679
8473,Structure Fire,37.79176907,-122.42942679999999
8486,Structure Fire,37.79176907,-122.42942679999999
8492,Structure Fire,37.77533224,-122.39720630000001
8499,Structure Fire,37.76483627,-122.46965700000001
8503,Structure Fire,37.75223946,-122.4184453
8521,Structure Fire,37.78272397,-122.3961679
8522,Structure Fire,37.80780312,-122.4190861
8535,Structure Fire,37.78081065,-122.49009469999999
8543,Structure Fire,37.78272397,-122.3961679
8561,Structure Fire,37.78079208,-122.40838570000001
8564,Structure Fire,37.77237193,-122.4321179
8565,Structure Fire,37.79176907,-122.42942679999999
8589,Structure Fire,37.76483627,-122.46965700000001
8599,Structure Fire,37.80780312,-122.4190861
8620,Structure Fire,37.79356508,-122.4046134
8622,Structure Fire,37.78272397,-122.3961679
8630,Structure Fire,37.80780312,-122.4190861
8648,Structure Fire,37.78272397,-122.3961679
8655,Structure Fire,37.79176907,-122.42942679999999
8676,Structure Fire,37.78328785,-122.40895220000002
8687,Structure Fire,37.72190492,-122.454617
8697,Structure Fire,37.78079208,-122.40838570000001
8698,Structure Fire,37.79356508,-122.4046134
8715,Structure Fire,37.76483627,-122.46965700000001
8716,Structure Fire,37.76483627,-122.46965700000001
8721,Structure Fire,37.78079208,-122.40838570000001
8747,Structure Fire,37.79176907,-122.42942679999999
8756,Structure Fire,37.76979785,-122.44857879999999
8758,Structure Fire,37.72190492,-122.454617
8760,Structure Fire,37.79176907,-122.42942679999999
8788,Structure Fire,37.78272397,-122.3961679
8790,Structure Fire,37.72190492,-122.454617
8797,Structure Fire,37.72190492,-122.454617
8817,Structure Fire,37.72190492,-122.454617
8830,Structure Fire,37.78079208,-122.40838570000001
8837,Structure Fire,37.72190492,-122.454617
8855,Structure Fire,37.76483627,-122.46965700000001
8870,Structure Fire,37.78272397,-122.3961679
8884,Structure Fire,37.78081065,-122.49009469999999
8916,Structure Fire,37.79176907,-122.42942679999999
8939,Structure Fire,37.78079208,-122.40838570000001
8956,Structure Fire,37.79176907,-122.42942679999999
8965,Structure Fire,37.78729792,-122.40983390000001
8973,Structure Fire,37.76483627,-122.46965700000001
8992,Structure Fire,37.76483627,-122.46965700000001
8993,Structure Fire,37.77533224,-122.39720630000001
9000,Structure Fire,37.75223946,-122.4184453
9006,Structure Fire,37.72190492,-122.454617
9008,Structure Fire,37.80780312,-122.4190861
9011,Structure Fire,37.78272397,-122.3961679
9015,Structure Fire,37.78272397,-122.3961679
9040,Structure Fire,37.79176907,-122.42942679999999
9053,Structure Fire,37.79176907,-122.42942679999999
9076,Structure Fire,37.77237193,-122.4321179
9103,Structure Fire,37.76483627,-122.46965700000001
9111,Structure Fire,37.72190492,-122.454617
9113,Structure Fire,37.78079208,-122.40838570000001
9117,Structure Fire,37.78272397,-122.3961679
9119,Structure Fire,37.77237193,-122.4321179
9131,Structure Fire,37.78079208,-122.40838570000001
9139,Structure Fire,37.78079208,-122.40838570000001
9155,Structure Fire,37.78079208,-122.40838570000001
9246,Structure Fire,37.73311755,-122.457641
9251,Structure Fire,37.78605985,-122.4146436
9304,Structure Fire,37.78626844,-122.4129972
9316,Structure Fire,37.73311755,-122.457641
9318,Structure Fire,37.78605985,-122.4146436
9330,Structure Fire,37.77966604,-122.4137112
9343,Structure Fire,37.78605985,-122.4146436
9348,Structure Fire,37.77825102,-122.41988319999999
9368,Structure Fire,37.78626844,-122.4129972
9392,Structure Fire,37.78506174,-122.4264301
9394,Structure Fire,37.77966604,-122.4137112
9401,Structure Fire,37.71219584,-122.42083889999999
9421,Structure Fire,37.78605985,-122.4146436
9430,Structure Fire,37.71219584,-122.42083889999999
9435,Structure Fire,37.73311755,-122.457641
9446,Structure Fire,37.71219584,-122.42083889999999
9458,Structure Fire,37.78626844,-122.4129972
9461,Structure Fire,37.73311755,-122.457641
9464,Structure Fire,37.78506174,-122.4264301
9466,Structure Fire,37.76613439,-122.4219351
9479,Structure Fire,37.77646431,-122.42626329999999
9498,Structure Fire,37.76613439,-122.4219351
9525,Structure Fire,37.76613439,-122.4219351
9576,Structure Fire,37.76613439,-122.4219351
9581,Structure Fire,37.71219584,-122.42083889999999
9586,Structure Fire,37.72692568,-122.4309652
9607,Structure Fire,37.71219584,-122.42083889999999
9614,Structure Fire,37.78626844,-122.4129972
9620,Structure Fire,37.71219584,-122.42083889999999
9629,Structure Fire,37.71219584,-122.42083889999999
9639,Structure Fire,37.78626844,-122.4129972
9643,Structure Fire,37.78605985,-122.4146436
9649,Structure Fire,37.73311755,-122.457641
9702,Structure Fire,37.78605985,-122.4146436
9724,Structure Fire,37.78626844,-122.4129972
9725,Structure Fire,37.78605985,-122.4146436
9733,Structure Fire,37.71219584,-122.42083889999999
9743,Structure Fire,37.76613439,-122.4219351
9752,Structure Fire,37.76613439,-122.4219351
9753,Structure Fire,37.78626844,-122.4129972
9761,Structure Fire,37.77825102,-122.41988319999999
9779,Structure Fire,37.76505134,-122.419669
9791,Structure Fire,37.76613439,-122.4219351
9794,Structure Fire,37.73311755,-122.457641
9808,Structure Fire,37.76613439,-122.4219351
9811,Structure Fire,37.78605985,-122.4146436
9823,Structure Fire,37.76505134,-122.419669
9830,Structure Fire,37.72692568,-122.4309652
9832,Structure Fire,37.73311755,-122.457641
9847,Structure Fire,37.76979785,-122.44857879999999
9880,Structure Fire,37.73311755,-122.457641
9884,Structure Fire,37.76979785,-122.44857879999999
9885,Structure Fire,37.71219584,-122.42083889999999
9900,Structure Fire,37.78605985,-122.4146436
9924,Structure Fire,37.73311755,-122.457641
9941,Structure Fire,37.71219584,-122.42083889999999
9943,Structure Fire,37.78626844,-122.4129972
9951,Structure Fire,37.78626844,-122.4129972
9960,Structure Fire,37.73311755,-122.457641
9964,Structure Fire,37.78626844,-122.4129972
9966,Structure Fire,37.77646431,-122.42626329999999
9967,Structure Fire,37.76613439,-122.4219351
9980,Structure Fire,37.76613439,-122.4219351
