,call_type,latitude,longitude
5689,Alarms,37.76494911,-122.44320249999998
5690,Alarms,37.75685706,-122.40850630000001
5691,Alarms,37.7971786,-122.4101446
5710,Alarms,37.79862378,-122.4606347
5729,Alarms,37.78630722,-122.40529479999998
5736,Alarms,37.71214951,-122.4171412
5743,Alarms,37.79380339,-122.43904170000002
5745,Alarms,37.78691269,-122.40975619999999
5759,Alarms,37.72238833,-122.42778190000001
5760,Alarms,37.79862378,-122.4606347
5773,Alarms,37.78326369,-122.40705120000001
5805,Alarms,37.7971786,-122.4101446
5813,Alarms,37.7971786,-122.4101446
5826,Alarms,37.77803651,-122.4154291
5843,Alarms,37.78647953,-122.40472439999999
5852,Alarms,37.78691269,-122.40975619999999
5884,Alarms,37.77671905,-122.4586117
5898,Alarms,37.78061684,-122.4165623
5902,Alarms,37.78409104,-122.4117844
5927,Alarms,37.78061684,-122.4165623
5939,Alarms,37.74462523,-122.4103456
5950,Alarms,37.77961924,-122.43108159999998
5951,Alarms,37.78061684,-122.4165623
5956,Alarms,37.78409104,-122.4117844
5961,Alarms,37.77671905,-122.4586117
5965,Alarms,37.74556671,-122.4511557
5970,Alarms,37.78409104,-122.4117844
5978,Alarms,37.72186421,-122.44299409999999
5982,Alarms,37.77961924,-122.43108159999998
5989,Alarms,37.73796045,-122.4463216
5999,Alarms,37.77346649,-122.4135469
6043,Alarms,37.71076469,-122.39079280000001
6059,Alarms,37.77346649,-122.4135469
6063,Alarms,37.73585083,-122.50306200000001
6077,Alarms,37.783789299999995,-122.4092663
6079,Alarms,37.79256247,-122.4404884
6106,Alarms,37.77815444,-122.44687479999999
6139,Alarms,37.71872229,-122.38911829999999
6156,Alarms,37.71076469,-122.39079280000001
6173,Alarms,37.71872229,-122.38911829999999
6193,Alarms,37.785685799999996,-122.42139329999999
6206,Alarms,37.785685799999996,-122.42139329999999
6210,Alarms,37.77961924,-122.43108159999998
6211,Alarms,37.79697601,-122.40368090000001
6232,Alarms,37.77815444,-122.44687479999999
6240,Alarms,37.79146755,-122.4132731
6245,Alarms,37.79146755,-122.4132731
6258,Alarms,37.77346649,-122.4135469
6261,Alarms,37.79697601,-122.40368090000001
6272,Alarms,37.73796045,-122.4463216
6276,Alarms,37.72186421,-122.44299409999999
6281,Alarms,37.71076469,-122.39079280000001
6312,Alarms,37.783789299999995,-122.4092663
6319,Alarms,37.79697601,-122.40368090000001
6328,Alarms,37.74462523,-122.4103456
6344,Alarms,37.73585083,-122.50306200000001
6345,Alarms,37.71872229,-122.38911829999999
6372,Alarms,37.79256247,-122.4404884
6380,Alarms,37.75170867,-122.4139369
6382,Alarms,37.78061684,-122.4165623
6389,Alarms,37.79146755,-122.4132731
6405,Alarms,37.72186421,-122.44299409999999
6421,Alarms,37.74556671,-122.4511557
6430,Alarms,37.77391107,-122.3914406
6455,Alarms,37.78061684,-122.4165623
6460,Alarms,37.73585083,-122.50306200000001
6484,Alarms,37.77391107,-122.3914406
6490,Alarms,37.74462523,-122.4103456
6492,Alarms,37.77391107,-122.3914406
6523,Alarms,37.75170867,-122.4139369
6540,Alarms,37.783789299999995,-122.4092663
6546,Alarms,37.77815444,-122.44687479999999
6548,Alarms,37.73796045,-122.4463216
6551,Alarms,37.77671905,-122.4586117
6568,Alarms,37.785685799999996,-122.42139329999999
6580,Alarms,37.74556671,-122.4511557
6586,Alarms,37.75170867,-122.4139369
6599,Alarms,37.78409104,-122.4117844
6605,Alarms,37.79256247,-122.4404884
6616,Alarms,37.7883421,-122.4075755
6618,Alarms,37.79146755,-122.4132731
6620,Alarms,37.77989681,-122.44056129999998
6623,Alarms,37.78075775,-122.4913021
6625,Alarms,37.80132513,-122.45349820000001
6626,Alarms,37.77571453,-122.47682809999999
6637,Alarms,37.78938389,-122.40778700000001
6644,Alarms,37.78589033,-122.4117257
6645,Alarms,37.78949266,-122.41026950000001
6672,Alarms,37.794345899999996,-122.4002624
6675,Alarms,37.745956299999996,-122.4542399
6677,Alarms,37.7868893,-122.4492824
6679,Alarms,37.75195444,-122.42223190000001
6687,Alarms,37.79838396,-122.41835549999999
6698,Alarms,37.73882143,-122.48560379999999
6699,Alarms,37.78384277,-122.42276740000001
6707,Alarms,37.7883421,-122.4075755
6712,Alarms,37.78949266,-122.41026950000001
6734,Alarms,37.78384277,-122.42276740000001
6739,Alarms,37.78086621,-122.42880320000002
6772,Alarms,37.745956299999996,-122.4542399
6775,Alarms,37.78086621,-122.42880320000002
6780,Alarms,37.79128831,-122.430103
6785,Alarms,37.79858186,-122.4760378
6807,Alarms,37.76645441,-122.3973857
6815,Alarms,37.79463342,-122.43246509999999
6825,Alarms,37.78255641,-122.43803190000001
6826,Alarms,37.71021741,-122.4669548
6833,Alarms,37.78926495,-122.41204909999999
6845,Alarms,37.794345899999996,-122.4002624
6847,Alarms,37.78589033,-122.4117257
6867,Alarms,37.78916563,-122.4313629
6873,Alarms,37.76645441,-122.3973857
6875,Alarms,37.80132513,-122.45349820000001
6881,Alarms,37.78480739,-122.41361540000001
6893,Alarms,37.76214403,-122.42155149999999
6896,Alarms,37.78384277,-122.42276740000001
6897,Alarms,37.78255641,-122.43803190000001
6921,Alarms,37.79858186,-122.4760378
6943,Alarms,37.79104934,-122.44528659999999
6947,Alarms,37.7868893,-122.4492824
6953,Alarms,37.77989681,-122.44056129999998
6969,Alarms,37.79146755,-122.4132731
6973,Alarms,37.78938389,-122.40778700000001
6974,Alarms,37.78947882,-122.4145611
6980,Alarms,37.79128831,-122.430103
6994,Alarms,37.79104934,-122.44528659999999
6997,Alarms,37.76418988,-122.42043770000001
7002,Alarms,37.73028655,-122.4487885
7011,Alarms,37.80132513,-122.45349820000001
7013,Alarms,37.72615174,-122.39555390000001
7019,Alarms,37.77113513,-122.42680690000002
7021,Alarms,37.79146755,-122.4132731
7031,Alarms,37.78246842,-122.4485906
7048,Alarms,37.73028655,-122.4487885
7049,Alarms,37.71021741,-122.4669548
7058,Alarms,37.78128769,-122.41131809999999
7060,Alarms,37.77113513,-122.42680690000002
7068,Alarms,37.78128769,-122.41131809999999
7070,Alarms,37.76418988,-122.42043770000001
7106,Alarms,37.78949266,-122.41026950000001
7115,Alarms,37.78926495,-122.41204909999999
7118,Alarms,37.78938389,-122.40778700000001
7123,Alarms,37.76214403,-122.42155149999999
7125,Alarms,37.78589033,-122.4117257
7128,Alarms,37.78480739,-122.41361540000001
7132,Alarms,37.79858186,-122.4760378
7133,Alarms,37.78246842,-122.4485906
7135,Alarms,37.75195444,-122.42223190000001
7182,Alarms,37.79463342,-122.43246509999999
7188,Alarms,37.78128769,-122.41131809999999
7201,Alarms,37.78255641,-122.43803190000001
7209,Alarms,37.78916563,-122.4313629
7224,Alarms,37.72615174,-122.39555390000001
7229,Alarms,37.756508000000004,-122.40654099999999
7231,Alarms,37.77989681,-122.44056129999998
7232,Alarms,37.78947882,-122.4145611
7233,Alarms,37.75195444,-122.42223190000001
7238,Alarms,37.73028655,-122.4487885
7251,Alarms,37.78086621,-122.42880320000002
7256,Alarms,37.756508000000004,-122.40654099999999
7283,Alarms,37.79838396,-122.41835549999999
7297,Alarms,37.77571453,-122.47682809999999
7322,Alarms,37.79463342,-122.43246509999999
7328,Alarms,37.79128831,-122.430103
7336,Alarms,37.78916563,-122.4313629
7346,Alarms,37.756508000000004,-122.40654099999999
7355,Alarms,37.78947882,-122.4145611
7369,Alarms,37.76418988,-122.42043770000001
7370,Alarms,37.79104934,-122.44528659999999
7380,Alarms,37.72615174,-122.39555390000001
7385,Alarms,37.78246842,-122.4485906
7391,Alarms,37.77571453,-122.47682809999999
7393,Alarms,37.73882143,-122.48560379999999
7396,Alarms,37.76645441,-122.3973857
7406,Alarms,37.77113513,-122.42680690000002
7412,Alarms,37.73882143,-122.48560379999999
7423,Alarms,37.745956299999996,-122.4542399
7428,Alarms,37.794345899999996,-122.4002624
7430,Alarms,37.7868893,-122.4492824
7432,Alarms,37.7883421,-122.4075755
7434,Alarms,37.79838396,-122.41835549999999
7445,Alarms,37.78075775,-122.4913021
7452,Alarms,37.78926495,-122.41204909999999
7460,Alarms,37.78480739,-122.41361540000001
7468,Alarms,37.79463342,-122.43246509999999
7473,Alarms,37.78075775,-122.4913021
7481,Alarms,37.71021741,-122.4669548
7484,Alarms,37.76214403,-122.42155149999999
7487,Alarms,37.71021741,-122.4669548
7502,Alarms,37.7581366,-122.44880729999998
7509,Alarms,37.75703373,-122.47675840000001
7510,Alarms,37.76846225,-122.43120490000001
7519,Alarms,37.79115119,-122.4343619
7520,Alarms,37.79746472,-122.4146678
7540,Alarms,37.79537371,-122.40823449999999
7544,Alarms,37.79145236,-122.4065433
7551,Alarms,37.793184600000004,-122.39477250000002
7561,Alarms,37.78603716,-122.4062129
7589,Alarms,37.79537371,-122.40823449999999
7591,Alarms,37.75009958,-122.4338988
7610,Alarms,37.78824192,-122.4092402
7627,Alarms,37.784068299999994,-122.46027250000002
7629,Alarms,37.79777923,-122.40782800000001
7646,Alarms,37.80036704,-122.4017108
7652,Alarms,37.78802055,-122.4260616
7653,Alarms,37.78824192,-122.4092402
7655,Alarms,37.75703373,-122.47675840000001
7662,Alarms,37.7581366,-122.44880729999998
7676,Alarms,37.784068299999994,-122.46027250000002
7685,Alarms,37.79537371,-122.40823449999999
7692,Alarms,37.76429102,-122.4186894
7695,Alarms,37.72584109,-122.47886509999998
7708,Alarms,37.75009958,-122.4338988
7730,Alarms,37.78603716,-122.4062129
7732,Alarms,37.76846225,-122.43120490000001
7738,Alarms,37.784068299999994,-122.46027250000002
7755,Alarms,37.78824192,-122.4092402
7768,Alarms,37.74429281,-122.4390916
7773,Alarms,37.78870661,-122.39901019999999
7782,Alarms,37.78538982,-122.4090932
7791,Alarms,37.78120647,-122.5036275
7793,Alarms,37.80036704,-122.4017108
7794,Alarms,37.76429102,-122.4186894
7807,Alarms,37.78870661,-122.39901019999999
7823,Alarms,37.793184600000004,-122.39477250000002
7835,Alarms,37.7581366,-122.44880729999998
7839,Alarms,37.78824192,-122.4092402
7846,Alarms,37.78630722,-122.40529479999998
7863,Alarms,37.71021741,-122.4669548
7887,Alarms,37.78876833,-122.40843000000001
7913,Alarms,37.79115119,-122.4343619
7969,Alarms,37.78538982,-122.4090932
7972,Alarms,37.79777923,-122.40782800000001
7975,Alarms,37.793184600000004,-122.39477250000002
7988,Alarms,37.78802055,-122.4260616
8012,Alarms,37.80036704,-122.4017108
8019,Alarms,37.77626951,-122.41725759999999
8021,Alarms,37.80036704,-122.4017108
8023,Alarms,37.78876833,-122.40843000000001
8035,Alarms,37.78538982,-122.4090932
8037,Alarms,37.79006977,-122.40017320000001
8044,Alarms,37.79251545,-122.409198
8050,Alarms,37.77458565,-122.4628134
8057,Alarms,37.77626951,-122.41725759999999
8064,Alarms,37.78044571,-122.43297340000002
8077,Alarms,37.72584109,-122.47886509999998
8079,Alarms,37.72584109,-122.47886509999998
8080,Alarms,37.79777923,-122.40782800000001
8081,Alarms,37.78630722,-122.40529479999998
8106,Alarms,37.77458565,-122.4628134
8108,Alarms,37.71021741,-122.4669548
8110,Alarms,37.76429102,-122.4186894
8118,Alarms,37.77458565,-122.4628134
8130,Alarms,37.784068299999994,-122.46027250000002
8134,Alarms,37.78044571,-122.43297340000002
8138,Alarms,37.79746472,-122.4146678
8140,Alarms,37.80036704,-122.4017108
8141,Alarms,37.74429281,-122.4390916
8145,Alarms,37.79537371,-122.40823449999999
8151,Alarms,37.79006977,-122.40017320000001
8159,Alarms,37.75271254,-122.4095929
8161,Alarms,37.78120647,-122.5036275
8167,Alarms,37.79746472,-122.4146678
8168,Alarms,37.75271254,-122.4095929
8184,Alarms,37.79154121,-122.44851229999999
8189,Alarms,37.78044571,-122.43297340000002
8192,Alarms,37.79537371,-122.40823449999999
8199,Alarms,37.79006977,-122.40017320000001
8201,Alarms,37.80036704,-122.4017108
8217,Alarms,37.76846225,-122.43120490000001
8224,Alarms,37.79154121,-122.44851229999999
8232,Alarms,37.79537371,-122.40823449999999
8236,Alarms,37.75009958,-122.4338988
8243,Alarms,37.75703373,-122.47675840000001
8255,Alarms,37.78120647,-122.5036275
8261,Alarms,37.79251545,-122.409198
8264,Alarms,37.79154121,-122.44851229999999
8266,Alarms,37.78120647,-122.5036275
8267,Alarms,37.79115119,-122.4343619
8269,Alarms,37.78603716,-122.4062129
8277,Alarms,37.74429281,-122.4390916
8303,Alarms,37.78824192,-122.4092402
8306,Alarms,37.77626951,-122.41725759999999
8313,Alarms,37.79145236,-122.4065433
8320,Alarms,37.75271254,-122.4095929
8326,Alarms,37.78630722,-122.40529479999998
8327,Alarms,37.78802055,-122.4260616
8347,Alarms,37.79251545,-122.409198
8362,Alarms,37.79145236,-122.4065433
8369,Alarms,37.78870661,-122.39901019999999
8378,Alarms,37.78876833,-122.40843000000001
8407,Alarms,37.77599355,-122.43038729999999
8413,Alarms,37.78432123,-122.3890406
8419,Alarms,37.79047504,-122.390556
8435,Alarms,37.75809277,-122.41468470000001
8443,Alarms,37.76362723,-122.38972340000002
8453,Alarms,37.72881557,-122.38032700000001
8460,Alarms,37.7497417,-122.4073956
8468,Alarms,37.78284503,-122.41322179999999
8475,Alarms,37.75430859,-122.424144
8477,Alarms,37.78263551,-122.41486280000001
8490,Alarms,37.78347684,-122.4124351
8493,Alarms,37.72881557,-122.38032700000001
8523,Alarms,37.78573679,-122.3891244
8528,Alarms,37.80310132,-122.4143432
8529,Alarms,37.75430859,-122.424144
8569,Alarms,37.78491088,-122.4995146
8570,Alarms,37.75809277,-122.41468470000001
8571,Alarms,37.76499373,-122.4439518
8590,Alarms,37.79047504,-122.390556
8614,Alarms,37.7497417,-122.4073956
8623,Alarms,37.78418176,-122.4144042
8628,Alarms,37.72881557,-122.38032700000001
8662,Alarms,37.78491088,-122.4995146
8673,Alarms,37.79571944,-122.4158183
8694,Alarms,37.78263551,-122.41486280000001
8699,Alarms,37.78432123,-122.3890406
8701,Alarms,37.78284503,-122.41322179999999
8702,Alarms,37.79571944,-122.4158183
8704,Alarms,37.76612595,-122.422073
8711,Alarms,37.76362723,-122.38972340000002
8745,Alarms,37.73665459,-122.4223152
8746,Alarms,37.76499373,-122.4439518
8755,Alarms,37.74955701,-122.4295304
8765,Alarms,37.78573679,-122.3891244
8774,Alarms,37.77585486,-122.44561440000001
8799,Alarms,37.78432123,-122.3890406
8809,Alarms,37.79571944,-122.4158183
8816,Alarms,37.80310132,-122.4143432
8820,Alarms,37.78418176,-122.4144042
8829,Alarms,37.75430859,-122.424144
8847,Alarms,37.78347684,-122.4124351
8849,Alarms,37.78263551,-122.41486280000001
8856,Alarms,37.77599355,-122.43038729999999
8860,Alarms,37.72585162,-122.40278570000001
8862,Alarms,37.77599355,-122.43038729999999
8868,Alarms,37.80310132,-122.4143432
8869,Alarms,37.76499373,-122.4439518
8886,Alarms,37.77585486,-122.44561440000001
8887,Alarms,37.78573679,-122.3891244
8898,Alarms,37.73665459,-122.4223152
8907,Alarms,37.76612595,-122.422073
8919,Alarms,37.78894504,-122.4262523
8923,Alarms,37.72585162,-122.40278570000001
8944,Alarms,37.78894504,-122.4262523
8945,Alarms,37.78573679,-122.3891244
8948,Alarms,37.78573679,-122.3891244
8955,Alarms,37.77585486,-122.44561440000001
8960,Alarms,37.7646501,-122.4519022
8977,Alarms,37.76612595,-122.422073
8989,Alarms,37.78937035,-122.4145392
8990,Alarms,37.7646501,-122.4519022
9002,Alarms,37.7497417,-122.4073956
9004,Alarms,37.78491088,-122.4995146
9018,Alarms,37.78937035,-122.4145392
9021,Alarms,37.77585486,-122.44561440000001
9024,Alarms,37.73696234,-122.4125534
9025,Alarms,37.78347684,-122.4124351
9055,Alarms,37.74955701,-122.4295304
9064,Alarms,37.78937035,-122.4145392
9066,Alarms,37.76362723,-122.38972340000002
9067,Alarms,37.75809277,-122.41468470000001
9074,Alarms,37.78418176,-122.4144042
9075,Alarms,37.79047504,-122.390556
9077,Alarms,37.78573679,-122.3891244
9085,Alarms,37.80066672,-122.4412045
9098,Alarms,37.73696234,-122.4125534
9099,Alarms,37.7646501,-122.4519022
9104,Alarms,37.78894504,-122.4262523
9124,Alarms,37.78284503,-122.41322179999999
9128,Alarms,37.80066672,-122.4412045
9138,Alarms,37.73696234,-122.4125534
9154,Alarms,37.78937035,-122.4145392
9162,Alarms,37.73665459,-122.4223152
9165,Alarms,37.72585162,-122.40278570000001
9168,Alarms,37.80066672,-122.4412045
9175,Alarms,37.74955701,-122.4295304
9178,Alarms,37.76362723,-122.38972340000002
9187,Alarms,37.76362723,-122.38972340000002
9203,Alarms,37.76362723,-122.38972340000002
9226,Alarms,37.78274397,-122.4148848
9236,Alarms,37.79348808,-122.398206
9273,Alarms,37.78086621,-122.42880320000002
9295,Alarms,37.7588569,-122.4029057
9317,Alarms,37.77626951,-122.41725759999999
9325,Alarms,37.75729278,-122.3957719
9346,Alarms,37.76558715,-122.4242976
9353,Alarms,37.78741965,-122.392776
9447,Alarms,37.78274397,-122.4148848
9450,Alarms,37.77626951,-122.41725759999999
9471,Alarms,37.78741965,-122.392776
9472,Alarms,37.78741965,-122.392776
9477,Alarms,37.78409104,-122.4117844
9500,Alarms,37.75729278,-122.3957719
9508,Alarms,37.78832457,-122.39391129999998
9509,Alarms,37.79342018,-122.40938870000001
9530,Alarms,37.76632253,-122.4247239
9532,Alarms,37.78086621,-122.42880320000002
9541,Alarms,37.79342018,-122.40938870000001
9549,Alarms,37.79342018,-122.40938870000001
9574,Alarms,37.78409104,-122.4117844
9587,Alarms,37.76632253,-122.4247239
9608,Alarms,37.78086621,-122.42880320000002
9668,Alarms,37.78832457,-122.39391129999998
9674,Alarms,37.79348808,-122.398206
9677,Alarms,37.78274397,-122.4148848
9684,Alarms,37.76632253,-122.4247239
9711,Alarms,37.76632253,-122.4247239
9723,Alarms,37.75729278,-122.3957719
9740,Alarms,37.76558715,-122.4242976
9742,Alarms,37.77689454,-122.4919581
9800,Alarms,37.76632253,-122.4247239
9846,Alarms,37.78409104,-122.4117844
9853,Alarms,37.7588569,-122.4029057
9855,Alarms,37.77689454,-122.4919581
9867,Alarms,37.77689454,-122.4919581
9874,Alarms,37.77626951,-122.41725759999999
9883,Alarms,37.76558715,-122.4242976
9911,Alarms,37.76632253,-122.4247239
9934,Alarms,37.79342018,-122.40938870000001
9937,Alarms,37.78832457,-122.39391129999998
9957,Alarms,37.7588569,-122.4029057
9963,Alarms,37.79348808,-122.398206
