,call_type,latitude,longitude
7383,Traffic Collision,37.7563941,-122.4036384
7390,Outside Fire,37.77435867,-122.42025430000001
7404,Traffic Collision,37.78202549,-122.4848743
7418,Smoke Investigation (Outside),37.75583701,-122.44212320000001
7419,Odor (Strange / Unknown),37.73563597,-122.4184659
7429,Elevator / Escalator Rescue,37.80454206,-122.4336973
7437,Gas Leak (Natural and LP Gases),37.79806278,-122.4240584
7441,Traffic Collision,37.78485253,-122.46563229999998
7475,Other,37.74499622,-122.4752674
7486,Fuel Spill,37.77802076,-122.42152069999999
7513,Fuel Spill,37.73956627,-122.40697859999999
7518,Citizen Assist / Service Call,37.78563178,-122.41378259999999
7525,Traffic Collision,37.79046311,-122.41391589999999
7531,Gas Leak (Natural and LP Gases),37.76010129,-122.42142520000002
7532,Traffic Collision,37.71310723,-122.3878337
7552,Citizen Assist / Service Call,37.74554995,-122.43576680000001
7558,Water Rescue,37.72207829,-122.50172079999999
7612,Traffic Collision,37.78047851,-122.41251229999999
7613,Outside Fire,37.78521973,-122.4066747
7616,Other,37.77465348,-122.4051182
7618,Citizen Assist / Service Call,37.78186545,-122.41428529999999
7643,Gas Leak (Natural and LP Gases),37.74906582,-122.38642790000002
7660,Citizen Assist / Service Call,37.79109268,-122.4085075
7670,Other,37.79050051,-122.4173664
7673,Water Rescue,37.72207829,-122.50172079999999
7675,Water Rescue,37.72207829,-122.50172079999999
7703,Outside Fire,37.77512753,-122.5101688
7705,Other,37.7593162,-122.4669868
7720,Electrical Hazard,37.77210826,-122.43043390000001
7725,Water Rescue,37.72207829,-122.50172079999999
7727,Traffic Collision,37.78047851,-122.41251229999999
7729,Other,37.79093501,-122.41822350000001
7734,Traffic Collision,37.78196077,-122.4206382
7742,Vehicle Fire,37.76267071,-122.43518799999998
7743,Citizen Assist / Service Call,37.78153743,-122.4095183
7750,Other,37.76654458,-122.3950605
7756,Outside Fire,37.78212837,-122.41553119999999
7778,Vehicle Fire,37.76267071,-122.43518799999998
7787,Outside Fire,37.75474274,-122.38807779999999
7792,Citizen Assist / Service Call,37.76591436,-122.42779990000001
7800,Traffic Collision,37.78586943,-122.4835455
7805,Traffic Collision,37.7863148,-122.47262579999999
7809,Water Rescue,37.72207829,-122.50172079999999
7813,Traffic Collision,37.73796988,-122.46905670000001
7837,Traffic Collision,37.78047851,-122.41251229999999
7838,Citizen Assist / Service Call,37.78904469,-122.42459109999999
7840,Traffic Collision,37.78047851,-122.41251229999999
7847,Outside Fire,37.77749384,-122.41629170000002
7848,Traffic Collision,37.78047851,-122.41251229999999
7862,Other,37.77465348,-122.4051182
7868,Traffic Collision,37.71310723,-122.3878337
7879,Outside Fire,37.78445273,-122.40849320000001
7882,Traffic Collision,37.73796988,-122.46905670000001
7883,Water Rescue,37.72207829,-122.50172079999999
7885,Gas Leak (Natural and LP Gases),37.74906582,-122.38642790000002
7926,Traffic Collision,37.78047851,-122.41251229999999
7933,Traffic Collision,37.78586943,-122.4835455
7935,Outside Fire,37.78952932,-122.4137284
7946,Traffic Collision,37.79879396,-122.4089284
7951,Gas Leak (Natural and LP Gases),37.76598375,-122.43215190000001
7954,Other,37.76654458,-122.3950605
7963,Citizen Assist / Service Call,37.77918239,-122.4097939
7968,Water Rescue,37.72207829,-122.50172079999999
7974,Traffic Collision,37.79879396,-122.4089284
8007,Other,37.72721673,-122.3823203
8009,Gas Leak (Natural and LP Gases),37.76552195,-122.4109658
8015,Traffic Collision,37.78047851,-122.41251229999999
8029,Traffic Collision,37.75994178,-122.3967612
8032,Other,37.76654458,-122.3950605
8051,Citizen Assist / Service Call,37.78563178,-122.41378259999999
8068,Gas Leak (Natural and LP Gases),37.75936549,-122.40694690000001
8069,Traffic Collision,37.79046311,-122.41391589999999
8070,Vehicle Fire,37.76267071,-122.43518799999998
8089,Gas Leak (Natural and LP Gases),37.76598375,-122.43215190000001
8091,Traffic Collision,37.78047851,-122.41251229999999
8096,Other,37.79093501,-122.41822350000001
8113,Other,37.74479756,-122.46432379999999
8114,Outside Fire,37.74828588,-122.4170443
8133,Outside Fire,37.72296132,-122.44955859999999
8153,Outside Fire,37.79189894,-122.4025713
8188,Traffic Collision,37.7863148,-122.47262579999999
8205,Traffic Collision,37.78568169,-122.45917879999999
8222,Traffic Collision,37.78568169,-122.45917879999999
8235,Citizen Assist / Service Call,37.78153743,-122.4095183
8238,Citizen Assist / Service Call,37.78904469,-122.42459109999999
8256,Water Rescue,37.72207829,-122.50172079999999
8262,Traffic Collision,37.78586943,-122.4835455
8287,Water Rescue,37.72207829,-122.50172079999999
8331,Other,37.79093501,-122.41822350000001
8333,Gas Leak (Natural and LP Gases),37.76598375,-122.43215190000001
8351,Traffic Collision,37.75994178,-122.3967612
8383,Outside Fire,37.74064189,-122.4230899
8389,Other,37.75629756,-122.4178044
8394,Citizen Assist / Service Call,37.71208808,-122.42086570000001
8412,Outside Fire,37.73968078,-122.4088831
8417,Outside Fire,37.80081414,-122.4362739
8418,Outside Fire,37.7818745,-122.48808500000001
8422,Elevator / Escalator Rescue,37.79371656,-122.43227949999999
8479,Outside Fire,37.7210573,-122.475222
8484,Outside Fire,37.73968078,-122.4088831
8485,Traffic Collision,37.75008261,-122.4433473
8491,Elevator / Escalator Rescue,37.77409268,-122.44108440000001
8500,Train / Rail Incident,37.79282365,-122.3970342
8502,Elevator / Escalator Rescue,37.77649448,-122.4113591
8505,Vehicle Fire,37.76070861,-122.4994966
8508,Elevator / Escalator Rescue,37.78262567,-122.4341878
8509,Other,37.7563633,-122.4167121
8515,Gas Leak (Natural and LP Gases),37.73641225,-122.3829196
8530,Train / Rail Incident,37.79282365,-122.3970342
8567,Other,37.78691269,-122.40975619999999
8575,Other,37.74997393,-122.4896064
8594,Traffic Collision,37.78019303,-122.4270168
8596,Train / Rail Incident,37.79282365,-122.3970342
8619,Outside Fire,37.73609569,-122.506194
8626,Vehicle Fire,37.76070861,-122.4994966
8627,Elevator / Escalator Rescue,37.76645441,-122.3973857
8629,Citizen Assist / Service Call,37.77434393,-122.5068203
8634,Other,37.78883778,-122.38942890000001
8650,Other,37.73931862,-122.4071392
8664,Vehicle Fire,37.76070861,-122.4994966
8672,Traffic Collision,37.76666722,-122.4297699
8675,Train / Rail Incident,37.79282365,-122.3970342
8683,Traffic Collision,37.76666722,-122.4297699
8688,Traffic Collision,37.77313349,-122.4374229
8692,Outside Fire,37.769867700000006,-122.42236480000001
8693,Train / Rail Incident,37.79282365,-122.3970342
8700,Elevator / Escalator Rescue,37.78491618,-122.41195
8705,Traffic Collision,37.75529478,-122.42096409999998
8706,Vehicle Fire,37.760298600000006,-122.50752949999999
8732,Traffic Collision,37.75008261,-122.4433473
8736,Train / Rail Incident,37.79282365,-122.3970342
8749,Traffic Collision,37.78019303,-122.4270168
8753,Train / Rail Incident,37.79282365,-122.3970342
8759,Train / Rail Incident,37.79282365,-122.3970342
8769,Citizen Assist / Service Call,37.78429938,-122.41014129999999
8782,Vehicle Fire,37.76070861,-122.4994966
8791,Outside Fire,37.76316783,-122.4239592
8792,Other,37.76531469,-122.4288111
8818,Elevator / Escalator Rescue,37.78491618,-122.41195
8822,Vehicle Fire,37.78607898,-122.39302430000001
8825,Train / Rail Incident,37.79282365,-122.3970342
8836,Traffic Collision,37.75172621,-122.40621940000001
8842,Traffic Collision,37.77313349,-122.4374229
8851,Traffic Collision,37.75172621,-122.40621940000001
8852,Elevator / Escalator Rescue,37.79093501,-122.41822350000001
8863,Elevator / Escalator Rescue,37.78636079,-122.4156169
8875,Traffic Collision,37.808050099999996,-122.4098773
8881,Outside Fire,37.73968078,-122.4088831
8889,Train / Rail Incident,37.79282365,-122.3970342
8895,Other,37.77663016,-122.42539950000001
8908,Vehicle Fire,37.760298600000006,-122.50752949999999
8911,Traffic Collision,37.808050099999996,-122.4098773
8915,Citizen Assist / Service Call,37.78429938,-122.41014129999999
8918,Traffic Collision,37.78019303,-122.4270168
8920,Traffic Collision,37.75008261,-122.4433473
8921,Other,37.81052072,-122.3651383
8942,Citizen Assist / Service Call,37.79779506,-122.4145842
8958,Vehicle Fire,37.78607898,-122.39302430000001
8964,Gas Leak (Natural and LP Gases),37.73641225,-122.3829196
8967,Citizen Assist / Service Call,37.76684557,-122.4299996
8970,Traffic Collision,37.78019303,-122.4270168
8971,Traffic Collision,37.78019303,-122.4270168
8979,Train / Rail Incident,37.79282365,-122.3970342
8982,Citizen Assist / Service Call,37.78429938,-122.41014129999999
8985,Vehicle Fire,37.760298600000006,-122.50752949999999
9016,Citizen Assist / Service Call,37.77679059,-122.4942408
9037,Other,37.81052072,-122.3651383
9044,Citizen Assist / Service Call,37.71226467,-122.4729324
9045,Outside Fire,37.783619099999996,-122.42265249999998
9050,Vehicle Fire,37.76070861,-122.4994966
9056,Train / Rail Incident,37.79282365,-122.3970342
9061,Vehicle Fire,37.76070861,-122.4994966
9083,Vehicle Fire,37.76070861,-122.4994966
9101,Citizen Assist / Service Call,37.78439649,-122.41690049999998
9114,Vehicle Fire,37.76070861,-122.4994966
9115,Traffic Collision,37.77173646,-122.42367340000001
9118,Train / Rail Incident,37.79282365,-122.3970342
9123,Citizen Assist / Service Call,37.74295557,-122.4778362
9125,Other,37.75048161,-122.40574040000001
9157,Vehicle Fire,37.76070861,-122.4994966
9171,Vehicle Fire,37.76070861,-122.4994966
9182,Traffic Collision,37.77173646,-122.42367340000001
9192,Other,37.80229752,-122.4433868
9200,Traffic Collision,37.78019303,-122.4270168
9204,Train / Rail Incident,37.79282365,-122.3970342
9207,Traffic Collision,37.75529478,-122.42096409999998
9218,Water Rescue,37.80516257,-122.4329574
9219,Traffic Collision,37.76274334,-122.40438429999999
9221,Outside Fire,37.7984297,-122.40222859999999
9223,Outside Fire,37.78053538,-122.4081608
9229,Outside Fire,37.78399149,-122.4080665
9234,Vehicle Fire,37.76062672,-122.4393368
9237,Water Rescue,37.80516257,-122.4329574
9247,Outside Fire,37.748389700000004,-122.39510179999999
9249,Water Rescue,37.80516257,-122.4329574
9259,Traffic Collision,37.73181989,-122.4054121
9261,Traffic Collision,37.76274334,-122.40438429999999
9276,Traffic Collision,37.76484591,-122.50085700000001
9281,Water Rescue,37.79152537,-122.48348020000002
9282,Traffic Collision,37.76484591,-122.50085700000001
9288,Water Rescue,37.80516257,-122.4329574
9289,Traffic Collision,37.81052072,-122.3651383
9301,Other,37.78943368,-122.406957
9321,Outside Fire,37.77969101,-122.39158880000001
9344,Citizen Assist / Service Call,37.71228275,-122.40652859999999
9352,Water Rescue,37.80516257,-122.4329574
9355,Traffic Collision,37.71165504,-122.41508049999999
9356,Traffic Collision,37.81052072,-122.3651383
9358,Other,37.76719155,-122.43122179999999
9373,Traffic Collision,37.73181989,-122.4054121
9381,Vehicle Fire,37.79949773,-122.44267859999998
9387,Traffic Collision,37.81052072,-122.3651383
9395,Outside Fire,37.790029600000004,-122.39258390000002
9400,Traffic Collision,37.76464569,-122.42638170000001
9406,Traffic Collision,37.81052072,-122.3651383
9411,Citizen Assist / Service Call,37.76303087,-122.4262285
9412,Water Rescue,37.79152537,-122.48348020000002
9433,Traffic Collision,37.77967359,-122.4235413
9439,Smoke Investigation (Outside),37.76571899,-122.40952069999999
9445,Traffic Collision,37.81052072,-122.3651383
9473,Water Rescue,37.80516257,-122.4329574
9510,Citizen Assist / Service Call,37.78316343,-122.4115993
9534,Water Rescue,37.79152537,-122.48348020000002
9543,Traffic Collision,37.81052072,-122.3651383
9545,Gas Leak (Natural and LP Gases),37.7696026,-122.42630940000001
9551,Traffic Collision,37.78677895,-122.398257
9553,Citizen Assist / Service Call,37.78965295,-122.4047925
9556,Smoke Investigation (Outside),37.74404593,-122.3903279
9561,Outside Fire,37.76080169,-122.4355523
9564,Vehicle Fire,37.76062672,-122.4393368
9570,Traffic Collision,37.71165504,-122.41508049999999
9589,Outside Fire,37.790029600000004,-122.39258390000002
9593,Other,37.75250607,-122.41408600000001
9601,Traffic Collision,37.76174715,-122.47592409999999
9604,Water Rescue,37.79152537,-122.48348020000002
9609,Elevator / Escalator Rescue,37.78990913,-122.4069759
9613,Traffic Collision,37.71165504,-122.41508049999999
9615,Water Rescue,37.80516257,-122.4329574
9625,Traffic Collision,37.81052072,-122.3651383
9632,Traffic Collision,37.71165504,-122.41508049999999
9634,Traffic Collision,37.71165504,-122.41508049999999
9636,Water Rescue,37.80516257,-122.4329574
9638,Water Rescue,37.80516257,-122.4329574
9655,Other,37.73509219,-122.44895990000002
9657,Traffic Collision,37.73402652,-122.4328375
9680,Citizen Assist / Service Call,37.78667901,-122.413995
9710,Traffic Collision,37.76464569,-122.42638170000001
9727,Other,37.76678389,-122.4322285
9731,Citizen Assist / Service Call,37.74810004,-122.42701509999998
9737,Other,37.75562145,-122.3957626
9747,Traffic Collision,37.78377752,-122.4176186
9763,Other,37.76719155,-122.43122179999999
9767,Gas Leak (Natural and LP Gases),37.79350665,-122.433922
9775,Water Rescue,37.80516257,-122.4329574
9776,Traffic Collision,37.81052072,-122.3651383
9777,Water Rescue,37.79152537,-122.48348020000002
9778,Traffic Collision,37.71165504,-122.41508049999999
9780,Other,37.72127745,-122.4020565
9781,Outside Fire,37.79787505,-122.42974740000001
9784,Outside Fire,37.7649769,-122.4209013
9804,Smoke Investigation (Outside),37.74149945,-122.4365496
9807,Other,37.78538567,-122.4082489
9819,Traffic Collision,37.73402652,-122.4328375
9820,Water Rescue,37.79152537,-122.48348020000002
9825,Other,37.78904469,-122.42459109999999
9828,Traffic Collision,37.77128553,-122.4132043
9833,Outside Fire,37.73960608,-122.407642
9838,Traffic Collision,37.77967359,-122.4235413
9840,Water Rescue,37.80516257,-122.4329574
9842,Outside Fire,37.79801696,-122.4054731
9858,Water Rescue,37.79152537,-122.48348020000002
9866,Outside Fire,37.76080169,-122.4355523
9888,Traffic Collision,37.81052072,-122.3651383
9893,Traffic Collision,37.78377752,-122.4176186
9915,Outside Fire,37.75868822,-122.39719509999999
9917,Outside Fire,37.76653958,-122.42204380000001
9919,Traffic Collision,37.76464569,-122.42638170000001
9929,Water Rescue,37.79152537,-122.48348020000002
9958,Outside Fire,37.79066691,-122.42744779999998
9965,Water Rescue,37.79152537,-122.48348020000002
9969,Water Rescue,37.80516257,-122.4329574
9972,Traffic Collision,37.73181989,-122.4054121
9982,Traffic Collision,37.81052072,-122.3651383
9990,Other,37.76719155,-122.43122179999999
9992,Traffic Collision,37.77128553,-122.4132043
9998,Water Rescue,37.80516257,-122.4329574
